date,city,PM2_5,PM10,O3,NO2,SO2,temperature,AQI
2023-11-07,重庆,12.6,24.6,88.3,48.4,23.9,3.0,50.0
2023-11-08,北京,42.7,66.6,57.1,22.1,8.2,2.8,74.0
2023-11-08,上海,75.7,126.3,65.6,30.3,13.5,2.8,117.0
2023-11-08,广州,57.0,95.0,56.8,23.0,15.3,2.8,91.0
2023-11-08,深圳,11.5,36.2,77.1,26.8,13.6,2.8,45.0
2023-11-08,杭州,69.5,120.3,71.6,27.1,15.9,2.8,112.0
2023-11-08,成都,56.0,79.2,88.4,29.5,14.5,2.8,103.0
2023-11-08,武汉,30.8,61.4,49.5,37.7,14.1,2.8,57.0
2023-11-08,西安,81.2,135.2,66.3,27.0,15.0,2.8,124.0
2023-11-08,南京,14.7,26.8,74.6,38.8,14.2,2.8,47.0
2023-11-08,重庆,,136.2,83.8,41.8,15.6,2.8,128.0
2023-11-09,北京,13.0,28.7,102.1,19.1,15.4,2.5,56.0
2023-11-09,上海,35.2,56.9,84.2,32.3,18.4,2.5,76.0
2023-11-09,广州,25.7,48.3,74.5,27.4,26.1,2.5,61.0
2023-11-09,深圳,18.8,43.4,90.0,30.2,18.2,2.5,59.0
2023-11-09,杭州,65.5,105.1,66.4,32.6,1.1,2.5,105.0
2023-11-09,成都,19.1,32.8,107.7,22.5,2.7,2.5,66.0
2023-11-09,武汉,36.9,68.6,95.4,29.1,7.4,2.5,82.0
2023-11-09,西安,56.1,104.6,69.2,19.3,13.3,2.5,95.0
2023-11-09,南京,59.2,96.4,85.3,57.4,4.9,2.5,105.0
2023-11-09,重庆,34.3,60.2,80.4,16.5,6.9,2.5,73.0
2023-11-10,北京,50.3,76.5,59.3,22.9,8.0,2.2,84.0
2023-11-10,上海,44.4,79.4,87.1,57.9,19.4,2.2,88.0
2023-11-10,广州,39.5,69.7,90.7,25.8,23.3,2.2,84.0
2023-11-10,深圳,55.4,97.6,76.1,41.3,13.7,2.2,97.0
2023-11-10,杭州,43.0,74.6,3.3,27.2,10.8,2.2,53.0
2023-11-10,成都,41.5,69.7,104.2,18.2,6.7,2.2,91.0
2023-11-10,武汉,66.8,109.2,52.4,45.0,3.6,2.2,101.0
2023-11-10,西安,33.3,51.1,80.3,35.1,11.9,2.2,72.0
2023-11-10,南京,60.9,101.2,108.7,34.1,11.2,2.2,117.0
2023-11-10,重庆,71.1,121.7,,27.6,14.8,2.2,128.0
2023-11-11,北京,31.9,50.4,57.1,20.1,10.7,2.0,61.0
2023-11-11,上海,33.3,50.1,79.6,46.0,13.9,2.0,72.0
2023-11-11,广州,40.8,78.2,92.1,34.9,9.9,2.0,86.0
2023-11-11,深圳,54.2,95.8,76.4,36.7,10.9,2.0,96.0
2023-11-11,杭州,,65.2,72.9,38.3,23.3,2.0,78.0
2023-11-11,成都,16.6,31.7,56.3,32.8,13.3,2.0,42.0
2023-11-11,武汉,57.2,83.1,81.5,38.4,7.8,2.0,101.0
2023-11-11,西安,39.8,72.4,103.9,35.7,7.9,2.0,89.0
2023-11-11,南京,49.2,80.0,76.8,29.2,15.8,2.0,90.0
2023-11-11,重庆,43.8,75.8,52.5,31.8,11.5,2.0,74.0
2023-11-12,北京,59.2,104.7,111.8,38.2,9.8,1.7,116.0
2023-11-12,上海,,32.8,86.6,55.7,8.7,1.7,51.0
2023-11-12,广州,67.1,114.8,61.5,53.9,10.6,1.7,105.0
2023-11-12,深圳,43.7,75.0,109.3,34.4,4.4,1.7,96.0
2023-11-12,杭州,24.4,46.1,65.2,26.8,12.9,1.7,55.0
2023-11-12,成都,57.4,95.1,68.1,42.4,15.3,1.7,96.0
2023-11-12,武汉,50.5,87.6,59.8,46.7,10.9,1.7,85.0
2023-11-12,西安,,49.3,72.4,48.0,3.0,1.7,63.0
2023-11-12,南京,41.7,68.9,63.1,60.4,18.2,1.7,75.0
2023-11-12,重庆,41.8,62.2,18.3,35.8,11.9,1.7,57.0
2023-11-13,北京,33.8,55.4,57.7,46.6,9.6,1.4,64.0
2023-11-13,上海,60.5,97.1,34.3,34.2,16.2,1.4,86.0
2023-11-13,广州,25.8,50.5,25.3,35.2,12.4,1.4,41.0
2023-11-13,深圳,76.1,123.9,46.8,38.7,13.4,1.4,110.0
2023-11-13,杭州,41.0,74.4,25.9,40.0,9.8,1.4,60.0
2023-11-13,成都,70.6,111.3,70.6,46.3,9.6,1.4,113.0
2023-11-13,武汉,43.8,77.5,85.0,29.3,24.0,1.4,87.0
2023-11-13,西安,77.2,130.9,61.1,32.8,14.3,1.4,117.0
2023-11-13,南京,60.2,99.3,53.0,37.4,10.3,1.4,93.0
2023-11-13,重庆,39.2,63.4,42.1,50.6,14.5,1.4,64.0
2023-11-14,北京,52.0,90.4,56.8,42.5,18.1,1.2,85.0
2023-11-14,上海,72.5,117.3,49.6,51.2,13.6,1.2,107.0
2023-11-14,广州,57.8,94.6,72.5,30.3,13.6,1.2,98.0
2023-11-14,深圳,68.3,118.3,42.8,37.4,4.9,1.2,99.0
2023-11-14,杭州,17.2,28.4,44.7,32.5,13.6,1.2,39.0
2023-11-14,成都,44.9,69.5,99.4,36.2,7.9,1.2,94.0
2023-11-14,武汉,14.4,29.9,99.0,26.4,7.3,1.2,57.0
2023-11-14,西安,50.4,73.5,81.1,16.1,12.7,1.2,93.0
2023-11-14,南京,36.3,72.7,61.2,42.6,9.2,1.2,68.0
2023-11-14,重庆,44.1,70.1,,46.4,15.0,1.2,73.0
2023-11-15,北京,42.2,74.0,92.2,31.1,5.2,0.9,88.0
2023-11-15,上海,43.0,75.3,87.2,30.3,4.7,0.9,86.0
2023-11-15,广州,56.7,92.1,96.6,24.2,13.4,0.9,107.0
2023-11-15,深圳,46.5,72.9,36.7,34.1,13.4,0.9,70.0
2023-11-15,杭州,42.5,68.1,63.1,32.4,10.9,0.9,76.0
2023-11-15,成都,15.1,25.5,79.4,70.3,16.6,0.9,50.0
2023-11-15,武汉,20.4,45.3,62.6,31.1,12.5,0.9,50.0
2023-11-15,西安,50.8,84.4,63.2,33.9,14.4,0.9,86.0
2023-11-15,南京,41.8,69.1,74.9,23.3,10.1,0.9,80.0
2023-11-15,重庆,31.7,64.3,97.2,31.0,18.4,0.9,77.0
2023-11-16,北京,39.1,71.6,58.9,16.4,15.8,0.7,70.0
2023-11-16,上海,57.7,104.3,58.6,31.0,18.3,0.7,93.0
2023-11-16,广州,38.3,69.9,67.2,43.4,14.5,0.7,73.0
2023-11-16,深圳,67.3,115.1,100.3,28.8,12.6,0.7,121.0
2023-11-16,杭州,35.9,63.9,79.2,33.6,7.8,0.7,75.0
2023-11-16,成都,28.2,54.4,57.9,60.6,13.3,0.7,57.0
2023-11-16,武汉,,49.4,71.7,64.6,12.7,0.7,60.0
2023-11-16,西安,45.1,77.7,72.8,20.7,12.5,0.7,83.0
2023-11-16,南京,41.3,72.5,71.9,53.7,4.0,0.7,78.0
2023-11-16,重庆,31.4,52.5,78.1,27.0,9.7,0.7,69.0
2023-11-17,北京,25.1,45.4,75.5,38.2,24.9,0.5,60.0
2023-11-17,上海,45.0,81.9,83.6,40.5,9.3,0.5,87.0
2023-11-17,广州,37.2,64.4,75.0,54.6,24.2,0.5,75.0
2023-11-17,深圳,58.0,95.0,65.3,39.1,6.0,0.5,96.0
2023-11-17,杭州,56.0,102.1,80.4,42.1,3.4,0.5,99.0
2023-11-17,成都,46.5,85.1,80.0,34.5,9.0,0.5,88.0
2023-11-17,武汉,31.0,67.1,67.1,30.2,16.6,0.5,64.0
2023-11-17,西安,29.4,41.7,79.2,29.6,7.0,0.5,67.0
2023-11-17,南京,39.3,72.6,108.2,33.6,13.4,0.5,90.0
2023-11-17,重庆,43.9,72.9,82.8,37.5,10.5,0.5,86.0
2023-11-18,北京,45.5,80.4,49.4,30.9,14.4,0.2,74.0
2023-11-18,上海,38.4,72.1,51.7,28.9,14.5,0.2,67.0
2023-11-18,广州,47.0,74.2,,45.0,0.8,0.2,76.0
2023-11-18,深圳,47.0,88.6,77.0,34.8,11.7,0.2,87.0
2023-11-18,杭州,43.4,67.7,78.3,43.3,13.9,0.2,83.0
2023-11-18,成都,58.8,96.1,123.2,13.5,8.6,0.2,120.0
2023-11-18,武汉,26.7,58.5,80.6,34.3,10.5,0.2,64.0
2023-11-18,西安,40.6,77.8,75.7,36.0,13.2,0.2,79.0
2023-11-18,南京,62.0,100.9,68.3,42.2,0.7,0.2,102.0
2023-11-18,重庆,14.7,33.5,96.2,31.0,14.3,0.2,56.0
2023-11-19,北京,36.1,54.5,83.5,26.1,6.1,0.0,77.0
2023-11-19,上海,46.4,76.1,25.6,31.6,2.5,0.0,66.0
2023-11-19,广州,39.5,70.3,36.8,46.6,13.0,0.0,62.0
2023-11-19,深圳,30.1,52.7,75.0,39.0,19.6,0.0,66.0
2023-11-19,杭州,43.2,74.2,101.2,36.4,18.9,0.0,92.0
2023-11-19,成都,57.2,97.2,90.5,29.5,8.3,0.0,105.0
2023-11-19,武汉,37.0,67.3,62.8,49.9,13.3,0.0,70.0
2023-11-19,西安,20.9,41.6,83.1,37.1,18.9,0.0,58.0
2023-11-19,南京,57.5,92.2,,26.6,11.9,0.0,103.0
2023-11-19,重庆,42.0,63.7,142.0,34.3,17.0,0.0,107.0
2023-11-20,北京,53.6,89.9,46.3,40.0,12.9,-0.2,83.0
2023-11-20,上海,83.1,133.9,106.0,47.1,19.8,-0.2,142.0
2023-11-20,广州,16.6,41.4,43.7,46.0,9.6,-0.2,37.0
2023-11-20,深圳,40.3,73.7,25.7,38.7,12.7,-0.2,59.0
2023-11-20,杭州,12.7,37.1,78.6,17.9,10.7,-0.2,47.0
2023-11-20,成都,22.3,39.5,88.1,16.2,14.6,-0.2,62.0
2023-11-20,武汉,19.4,43.7,122.0,45.8,23.0,-0.2,72.0
2023-11-20,西安,23.2,42.9,75.7,27.8,11.7,-0.2,58.0
2023-11-20,南京,54.7,88.0,29.6,31.9,13.7,-0.2,77.0
2023-11-20,重庆,58.3,102.5,92.6,20.0,13.3,-0.2,107.0
2023-11-21,北京,62.4,93.6,69.4,39.2,4.5,-0.4,103.0
2023-11-21,上海,30.4,53.6,59.1,28.9,21.5,-0.4,60.0
2023-11-21,广州,34.1,71.6,75.3,53.3,13.3,-0.4,71.0
2023-11-21,深圳,52.9,91.7,73.1,19.6,10.0,-0.4,93.0
2023-11-21,杭州,,84.8,58.8,28.2,12.0,-0.4,88.0
2023-11-21,成都,11.0,29.2,110.5,18.5,-1.4,-0.4,57.0
2023-11-21,武汉,30.7,59.1,73.1,32.2,8.9,-0.4,66.0
2023-11-21,西安,37.7,67.8,66.0,35.1,18.0,-0.4,72.0
2023-11-21,南京,47.3,85.3,68.4,25.4,13.3,-0.4,84.0
2023-11-21,重庆,70.2,120.6,101.1,31.3,4.7,-0.4,125.0
2023-11-22,北京,43.5,77.4,64.6,37.6,18.1,-0.7,78.0
2023-11-22,上海,29.2,52.1,118.8,44.3,11.4,-0.7,83.0
2023-11-22,广州,42.3,69.8,70.5,26.7,11.9,-0.7,79.0
2023-11-22,深圳,33.4,58.0,,41.3,15.2,-0.7,67.0
2023-11-22,杭州,22.4,36.6,78.6,23.2,9.0,-0.7,58.0
2023-11-22,成都,29.7,50.4,41.9,22.1,10.4,-0.7,52.0
2023-11-22,武汉,32.2,61.5,67.6,49.4,10.1,-0.7,66.0
2023-11-22,西安,33.3,56.9,29.7,37.6,14.9,-0.7,52.0
2023-11-22,南京,55.9,84.1,80.6,14.3,16.4,-0.7,99.0
2023-11-22,重庆,19.2,34.7,29.1,48.3,6.8,-0.7,35.0
2023-11-23,北京,38.0,62.7,65.4,24.8,18.0,-0.9,72.0
2023-11-23,上海,36.3,62.1,90.1,38.0,7.1,-0.9,80.0
2023-11-23,广州,50.1,91.4,75.1,25.3,11.7,-0.9,90.0
2023-11-23,深圳,15.6,26.1,80.6,34.9,6.8,-0.9,51.0
2023-11-23,杭州,46.9,89.6,91.1,50.7,10.4,-0.9,93.0
2023-11-23,成都,48.0,77.4,42.4,21.9,9.0,-0.9,75.0
2023-11-23,武汉,50.5,89.5,85.8,32.2,8.5,-0.9,95.0
2023-11-23,西安,45.5,83.8,80.3,33.2,9.5,-0.9,87.0
2023-11-23,南京,,47.8,83.1,41.5,16.3,-0.9,60.0
2023-11-23,重庆,41.2,71.7,67.4,41.8,13.3,-0.9,76.0
2023-11-24,北京,13.1,25.2,76.0,46.4,2.0,-1.1,46.0
2023-11-24,上海,48.5,84.0,70.8,17.3,23.9,-1.1,87.0
2023-11-24,广州,,96.5,86.1,30.2,11.7,-1.1,103.0
2023-11-24,深圳,20.5,33.3,87.4,40.4,10.1,-1.1,60.0
2023-11-24,杭州,45.0,81.7,90.5,43.7,2.9,-1.1,90.0
2023-11-24,成都,,89.9,60.4,24.8,7.6,-1.1,91.0
2023-11-24,武汉,43.8,73.5,68.0,35.2,11.9,-1.1,80.0
2023-11-24,西安,67.9,109.9,53.2,29.5,14.8,-1.1,103.0
2023-11-24,南京,22.1,41.9,16.0,33.6,10.8,-1.1,33.0
2023-11-24,重庆,45.8,76.1,96.5,39.4,11.0,-1.1,94.0
2023-11-25,北京,52.0,86.2,71.9,22.9,7.9,-1.3,91.0
2023-11-25,上海,60.7,98.6,48.0,24.5,7.8,-1.3,92.0
2023-11-25,广州,21.7,41.4,37.4,44.0,7.0,-1.3,41.0
2023-11-25,深圳,26.9,56.9,40.1,29.5,1.7,-1.3,48.0
2023-11-25,杭州,33.4,55.1,56.0,27.2,17.1,-1.3,62.0
2023-11-25,成都,20.0,41.5,77.5,40.4,4.7,-1.3,55.0
2023-11-25,武汉,42.5,74.5,112.1,20.7,22.2,-1.3,96.0
2023-11-25,西安,40.9,62.5,45.5,39.2,14.4,-1.3,67.0
2023-11-25,南京,35.8,64.4,68.3,45.4,8.8,-1.3,70.0
2023-11-25,重庆,34.1,54.6,58.7,47.7,11.8,-1.3,64.0
2023-11-26,北京,51.4,81.4,57.7,47.9,5.3,-1.5,85.0
2023-11-26,上海,48.8,83.8,51.3,32.9,6.7,-1.5,79.0
2023-11-26,广州,52.8,88.4,55.2,36.2,17.7,-1.5,85.0
2023-11-26,深圳,79.6,117.9,58.0,55.9,7.7,-1.5,119.0
2023-11-26,杭州,73.8,120.6,51.0,36.6,10.6,-1.5,109.0
2023-11-26,成都,,44.8,61.5,46.4,11.7,-1.5,54.0
2023-11-26,武汉,20.7,35.6,43.7,40.7,9.1,-1.5,42.0
2023-11-26,西安,28.6,49.6,62.8,46.6,14.4,-1.5,59.0
2023-11-26,南京,55.4,84.1,79.4,29.2,3.9,-1.5,98.0
2023-11-26,重庆,46.6,83.8,76.0,28.3,10.7,-1.5,86.0
2023-11-27,北京,18.6,34.8,34.2,59.1,12.6,-1.7,36.0
2023-11-27,上海,27.6,50.0,107.0,52.6,8.3,-1.7,76.0
2023-11-27,广州,50.9,86.2,,26.2,18.6,-1.7,90.0
2023-11-27,深圳,40.4,73.9,116.7,46.9,18.6,-1.7,95.0
2023-11-27,杭州,61.5,104.0,120.5,31.5,11.9,-1.7,122.0
2023-11-27,成都,38.2,59.1,77.1,15.7,11.0,-1.7,77.0
2023-11-27,武汉,46.0,67.2,56.0,27.5,10.3,-1.7,78.0
2023-11-27,西安,72.8,120.0,33.4,57.8,13.6,-1.7,101.0
2023-11-27,南京,62.6,107.3,57.3,40.1,20.4,-1.7,98.0
2023-11-27,重庆,56.1,94.7,51.8,41.3,12.1,-1.7,88.0
2023-11-28,北京,53.9,94.0,54.6,25.5,2.5,-1.9,87.0
2023-11-28,上海,61.8,112.5,56.4,28.5,13.8,-1.9,97.0
2023-11-28,广州,,84.2,101.0,53.7,9.7,-1.9,91.0
2023-11-28,深圳,78.1,123.2,,33.3,8.0,-1.9,121.0
2023-11-28,杭州,40.1,61.8,73.5,33.2,16.7,-1.9,78.0
2023-11-28,成都,30.3,55.8,28.1,65.9,13.4,-1.9,48.0
2023-11-28,武汉,44.6,78.9,71.5,14.8,5.4,-1.9,82.0
2023-11-28,西安,33.2,59.0,107.4,65.1,12.4,-1.9,83.0
2023-11-28,南京,36.7,70.1,67.4,41.7,14.0,-1.9,71.0
2023-11-28,重庆,54.6,90.3,80.3,36.9,12.4,-1.9,98.0
2023-11-29,北京,57.8,98.6,39.6,52.0,18.9,-2.0,85.0
2023-11-29,上海,15.9,27.8,59.0,37.7,6.4,-2.0,43.0
2023-11-29,广州,,41.5,72.0,33.2,7.2,-2.0,63.0
2023-11-29,深圳,20.0,47.2,66.3,21.9,6.7,-2.0,51.0
2023-11-29,杭州,53.3,91.2,73.6,18.5,14.6,-2.0,93.0
2023-11-29,成都,74.7,126.5,122.4,34.6,9.2,-2.0,139.0
2023-11-29,武汉,28.1,56.7,47.2,53.4,23.8,-2.0,53.0
2023-11-29,西安,63.9,96.5,84.1,36.6,15.1,-2.0,110.0
2023-11-29,南京,44.6,81.8,62.0,27.2,5.5,-2.0,78.0
2023-11-29,重庆,43.7,79.1,102.5,45.4,9.2,-2.0,93.0
2023-11-30,北京,31.9,55.3,38.8,37.6,17.4,-2.2,54.0
2023-11-30,上海,62.3,103.1,60.0,35.9,17.8,-2.2,99.0
2023-11-30,广州,72.7,116.2,55.9,34.9,11.3,-2.2,110.0
2023-11-30,深圳,33.2,61.1,46.2,19.3,19.0,-2.2,58.0
2023-11-30,杭州,48.3,87.6,69.9,41.2,14.1,-2.2,86.0
2023-11-30,成都,45.0,70.5,59.2,28.0,7.0,-2.2,78.0
2023-11-30,武汉,46.6,84.9,74.7,22.3,15.3,-2.2,86.0
2023-11-30,西安,55.6,97.4,62.7,35.9,11.9,-2.2,92.0
2023-11-30,南京,60.4,106.2,40.3,46.4,10.0,-2.2,89.0
2023-11-30,重庆,40.4,77.5,37.4,55.8,8.7,-2.2,63.0
2023-12-01,北京,27.7,46.1,51.1,31.0,8.3,-2.4,54.0
2023-12-01,上海,63.7,113.0,52.4,44.5,9.5,-2.4,97.0
2023-12-01,广州,68.3,112.2,89.0,34.9,12.3,-2.4,118.0
2023-12-01,深圳,62.8,102.2,,48.1,18.2,-2.4,119.0
2023-12-01,杭州,54.1,93.6,49.4,32.4,11.2,-2.4,85.0
2023-12-01,成都,38.4,72.0,54.0,28.7,21.4,-2.4,68.0
2023-12-01,武汉,53.5,85.4,90.9,28.6,8.9,-2.4,101.0
2023-12-01,西安,40.9,63.9,8.1,27.9,19.6,-2.4,52.0
2023-12-01,南京,77.0,124.0,95.4,35.4,11.5,-2.4,131.0
2023-12-01,重庆,44.2,76.3,86.2,32.5,15.4,-2.4,88.0
2023-12-02,北京,47.5,84.4,91.9,36.8,3.5,-2.6,94.0
2023-12-02,上海,0.7,14.1,55.3,29.3,13.1,-2.6,23.0
2023-12-02,广州,45.8,82.5,49.1,38.7,10.5,-2.6,75.0
2023-12-02,深圳,20.1,36.3,73.5,15.3,13.5,-2.6,54.0
2023-12-02,杭州,38.4,69.0,88.8,31.4,8.9,-2.6,82.0
2023-12-02,成都,12.9,26.3,89.6,24.1,8.7,-2.6,51.0
2023-12-02,武汉,53.7,92.1,65.5,43.8,16.1,-2.6,91.0
2023-12-02,西安,61.7,104.9,80.7,24.6,6.8,-2.6,106.0
2023-12-02,南京,7.8,21.0,62.7,30.0,5.7,-2.6,34.0
2023-12-02,重庆,29.8,55.1,45.8,25.5,9.0,-2.6,54.0
2023-12-03,北京,40.9,70.8,60.1,43.7,11.5,-2.7,73.0
2023-12-03,上海,61.4,95.3,79.8,43.8,7.6,-2.7,106.0
2023-12-03,广州,40.8,64.5,25.7,57.5,2.6,-2.7,59.0
2023-12-03,深圳,24.3,53.2,63.6,25.3,12.0,-2.7,55.0
2023-12-03,杭州,53.0,88.4,46.8,44.1,12.7,-2.7,82.0
2023-12-03,成都,53.1,93.3,87.5,66.1,2.0,-2.7,99.0
2023-12-03,武汉,47.1,84.1,66.7,40.7,9.7,-2.7,83.0
2023-12-03,西安,28.3,39.8,111.2,33.2,16.4,-2.7,78.0
2023-12-03,南京,,142.8,62.3,41.5,17.6,-2.7,122.0
2023-12-03,重庆,58.1,100.8,,29.8,10.8,-2.7,98.0
2023-12-04,北京,47.9,83.0,80.1,21.3,18.3,-2.9,90.0
2023-12-04,上海,59.4,100.8,80.3,13.9,18.7,-2.9,103.0
2023-12-04,广州,23.2,42.7,70.9,56.5,7.4,-2.9,56.0
2023-12-04,深圳,31.5,63.1,35.6,43.0,6.0,-2.9,52.0
2023-12-04,杭州,69.7,119.1,84.9,41.8,0.2,-2.9,118.0
2023-12-04,成都,83.6,135.9,80.2,38.8,9.3,-2.9,132.0
2023-12-04,武汉,46.1,74.3,68.6,35.9,12.9,-2.9,83.0
2023-12-04,西安,12.5,30.0,61.1,42.7,10.1,-2.9,39.0
2023-12-04,南京,18.5,44.6,50.3,10.7,12.8,-2.9,42.0
2023-12-04,重庆,69.8,120.7,61.1,43.7,17.2,-2.9,108.0
2023-12-05,北京,21.9,40.3,50.0,49.7,12.7,-3.0,46.0
2023-12-05,上海,56.2,102.0,,38.4,13.8,-3.0,102.0
2023-12-05,广州,30.0,60.4,51.9,41.8,15.9,-3.0,57.0
2023-12-05,深圳,40.7,58.3,82.0,51.0,17.1,-3.0,82.0
2023-12-05,杭州,62.2,107.1,66.5,33.5,-0.0,-3.0,101.0
2023-12-05,成都,26.9,36.3,54.7,12.2,17.7,-3.0,54.0
2023-12-05,武汉,58.8,91.5,74.9,-2.6,22.3,-3.0,101.0
2023-12-05,西安,65.8,110.4,68.1,26.3,20.9,-3.0,106.0
2023-12-05,南京,62.6,96.1,60.5,31.7,14.5,-3.0,99.0
2023-12-05,重庆,41.8,61.0,52.2,54.2,20.1,-3.0,71.0
2023-12-06,北京,70.1,122.9,98.1,2.3,6.6,-3.2,123.0
2023-12-06,上海,38.6,67.6,61.0,56.4,9.6,-3.2,71.0
2023-12-06,广州,47.4,83.8,89.5,31.1,17.0,-3.2,93.0
2023-12-06,深圳,43.5,67.7,70.2,12.4,-1.9,-3.2,80.0
2023-12-06,杭州,63.1,104.4,70.6,29.0,6.3,-3.2,104.0
2023-12-06,成都,56.9,90.4,80.4,33.4,19.9,-3.2,100.0
2023-12-06,武汉,49.8,86.6,90.0,51.8,2.1,-3.2,96.0
2023-12-06,西安,23.6,40.5,98.8,33.4,11.9,-3.2,68.0
2023-12-06,南京,18.7,35.8,46.0,16.2,10.1,-3.2,41.0
2023-12-06,重庆,57.1,96.8,62.0,31.9,15.7,-3.2,93.0
2023-12-07,北京,30.3,53.1,97.8,19.1,15.6,-3.3,75.0
2023-12-07,上海,38.8,64.8,91.6,51.6,4.2,-3.3,83.0
2023-12-07,广州,,42.8,78.1,28.7,2.1,-3.3,61.0
2023-12-07,深圳,7.4,17.4,55.5,48.8,18.3,-3.3,31.0
2023-12-07,杭州,57.0,95.9,66.8,37.0,17.1,-3.3,95.0
2023-12-07,成都,32.1,62.4,75.8,33.2,13.1,-3.3,69.0
2023-12-07,武汉,63.5,102.2,88.6,53.4,4.2,-3.3,112.0
2023-12-07,西安,28.7,52.1,113.2,14.0,14.4,-3.3,80.0
2023-12-07,南京,51.8,86.0,93.1,39.7,17.0,-3.3,99.0
2023-12-07,重庆,65.5,115.5,45.1,29.6,14.0,-3.3,97.0
2023-12-08,北京,,78.5,80.0,40.3,17.1,-3.5,96.0
2023-12-08,上海,34.5,69.4,66.5,31.4,13.3,-3.5,68.0
2023-12-08,广州,55.8,85.0,58.9,48.9,9.7,-3.5,91.0
2023-12-08,深圳,35.2,66.3,75.1,42.2,8.8,-3.5,72.0
2023-12-08,杭州,48.7,82.9,76.5,50.4,30.8,-3.5,89.0
2023-12-08,成都,49.3,83.9,39.7,31.0,14.4,-3.5,75.0
2023-12-08,武汉,53.7,88.7,56.8,9.8,15.7,-3.5,87.0
2023-12-08,西安,31.8,61.3,114.0,55.3,8.7,-3.5,84.0
2023-12-08,南京,45.9,76.0,92.2,36.0,11.8,-3.5,92.0
2023-12-08,重庆,45.6,76.5,46.9,16.8,26.6,-3.5,73.0
2023-12-09,北京,28.7,46.8,45.5,48.0,18.3,-3.6,53.0
2023-12-09,上海,16.7,34.5,105.0,36.0,20.7,-3.6,62.0
2023-12-09,广州,58.5,99.5,66.4,25.9,14.2,-3.6,97.0
2023-12-09,深圳,57.0,97.3,101.4,29.8,4.2,-3.6,109.0
2023-12-09,杭州,51.2,78.1,68.8,61.0,9.6,-3.6,89.0
2023-12-09,成都,45.6,74.5,90.1,40.9,11.5,-3.6,91.0
2023-12-09,武汉,99.7,156.9,77.3,36.5,18.2,-3.6,151.0
2023-12-09,西安,39.6,67.1,93.5,38.3,21.5,-3.6,85.0
2023-12-09,南京,23.2,44.2,65.4,30.3,17.5,-3.6,54.0
2023-12-09,重庆,42.8,70.6,74.5,47.3,12.8,-3.6,81.0
2023-12-10,北京,63.6,104.0,34.5,30.1,18.8,-3.7,90.0
2023-12-10,上海,71.6,116.8,45.2,34.4,8.8,-3.7,104.0
2023-12-10,广州,30.7,63.4,74.5,58.0,16.7,-3.7,67.0
2023-12-10,深圳,13.2,30.2,91.0,40.2,10.7,-3.7,52.0
2023-12-10,杭州,44.6,81.3,73.6,32.6,15.2,-3.7,83.0
2023-12-10,成都,94.5,143.4,111.9,36.7,15.3,-3.7,158.0
2023-12-10,武汉,66.7,118.1,79.8,47.9,18.5,-3.7,112.0
2023-12-10,西安,45.2,76.0,36.0,49.5,15.7,-3.7,69.0
2023-12-10,南京,72.3,121.1,83.9,30.6,11.0,-3.7,120.0
2023-12-10,重庆,42.4,73.5,56.5,36.6,13.3,-3.7,73.0
2023-12-11,北京,61.9,111.9,54.3,32.5,15.3,-3.8,96.0
2023-12-11,上海,66.9,112.0,91.7,43.3,10.5,-3.8,117.0
2023-12-11,广州,43.8,77.0,112.8,43.4,4.8,-3.8,98.0
2023-12-11,深圳,49.8,79.2,89.1,54.3,11.1,-3.8,95.0
2023-12-11,杭州,,90.5,65.1,34.0,16.4,-3.8,88.0
2023-12-11,成都,49.9,82.2,65.7,40.7,10.1,-3.8,86.0
2023-12-11,武汉,,95.8,84.1,32.5,14.0,-3.8,101.0
2023-12-11,西安,47.6,85.5,74.2,34.5,16.4,-3.8,87.0
2023-12-11,南京,10.6,25.0,67.2,34.9,15.1,-3.8,40.0
2023-12-11,重庆,43.5,77.3,67.2,22.3,16.1,-3.8,79.0
2023-12-12,北京,41.9,65.6,89.3,56.6,17.3,-3.9,86.0
2023-12-12,上海,,66.1,96.6,27.2,16.6,-3.9,83.0
2023-12-12,广州,17.6,42.1,54.5,38.3,6.2,-3.9,43.0
2023-12-12,深圳,80.4,126.2,76.1,32.5,20.1,-3.9,127.0
2023-12-12,杭州,60.7,103.4,,16.8,12.7,-3.9,119.0
2023-12-12,成都,48.1,85.8,80.8,32.8,14.9,-3.9,90.0
2023-12-12,武汉,78.6,134.2,97.5,34.7,8.8,-3.9,133.0
2023-12-12,西安,43.7,79.7,56.1,19.4,15.1,-3.9,75.0
2023-12-12,南京,55.0,93.4,69.6,33.4,13.7,-3.9,94.0
2023-12-12,重庆,54.6,84.7,60.1,32.7,11.6,-3.9,90.0
2023-12-13,北京,22.6,47.6,39.3,44.2,9.7,-4.0,43.0
2023-12-13,上海,43.0,75.9,78.8,24.2,10.6,-4.0,83.0
2023-12-13,广州,27.1,53.9,106.8,19.5,8.4,-4.0,75.0
2023-12-13,深圳,34.1,63.2,75.2,64.5,18.2,-4.0,71.0
2023-12-13,杭州,47.9,77.1,102.6,32.0,15.9,-4.0,99.0
2023-12-13,成都,75.3,135.6,81.5,36.6,11.4,-4.0,123.0
2023-12-13,武汉,21.5,44.9,76.8,46.0,14.2,-4.0,57.0
2023-12-13,西安,61.5,107.2,41.8,60.5,6.7,-4.0,91.0
